"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"07.08.2017 01:00 - 07.08.2017 01:30","21485","N/A"
"07.08.2017 01:30 - 07.08.2017 02:00","21010","N/A"
"07.08.2017 02:00 - 07.08.2017 02:30","20893","N/A"
"07.08.2017 02:30 - 07.08.2017 03:00","20619","N/A"
"07.08.2017 03:00 - 07.08.2017 03:30","20348","N/A"
"07.08.2017 03:30 - 07.08.2017 04:00","20109","N/A"
"07.08.2017 04:00 - 07.08.2017 04:30","19968","N/A"
"07.08.2017 04:30 - 07.08.2017 05:00","20000","N/A"
"07.08.2017 05:00 - 07.08.2017 05:30","20103","N/A"
"07.08.2017 05:30 - 07.08.2017 06:00","20328","N/A"
"07.08.2017 06:00 - 07.08.2017 06:30","20807","N/A"
"07.08.2017 06:30 - 07.08.2017 07:00","22364","N/A"
"07.08.2017 07:00 - 07.08.2017 07:30","24691","N/A"
"07.08.2017 07:30 - 07.08.2017 08:00","27095","N/A"
"07.08.2017 08:00 - 07.08.2017 08:30","29326","N/A"
"07.08.2017 08:30 - 07.08.2017 09:00","31103","N/A"
"07.08.2017 09:00 - 07.08.2017 09:30","32792","N/A"
"07.08.2017 09:30 - 07.08.2017 10:00","33963","N/A"
"07.08.2017 10:00 - 07.08.2017 10:30","34700","N/A"
"07.08.2017 10:30 - 07.08.2017 11:00","35133","N/A"
"07.08.2017 11:00 - 07.08.2017 11:30","35481","N/A"
"07.08.2017 11:30 - 07.08.2017 12:00","35779","N/A"
"07.08.2017 12:00 - 07.08.2017 12:30","35930","N/A"
"07.08.2017 12:30 - 07.08.2017 13:00","36228","N/A"
"07.08.2017 13:00 - 07.08.2017 13:30","36360","N/A"
"07.08.2017 13:30 - 07.08.2017 14:00","36208","N/A"
"07.08.2017 14:00 - 07.08.2017 14:30","36022","N/A"
"07.08.2017 14:30 - 07.08.2017 15:00","35889","N/A"
"07.08.2017 15:00 - 07.08.2017 15:30","35591","N/A"
"07.08.2017 15:30 - 07.08.2017 16:00","35503","N/A"
"07.08.2017 16:00 - 07.08.2017 16:30","35563","N/A"
"07.08.2017 16:30 - 07.08.2017 17:00","35816","N/A"
"07.08.2017 17:00 - 07.08.2017 17:30","36335","N/A"
"07.08.2017 17:30 - 07.08.2017 18:00","36802","N/A"
"07.08.2017 18:00 - 07.08.2017 18:30","37027","N/A"
"07.08.2017 18:30 - 07.08.2017 19:00","37020","N/A"
"07.08.2017 19:00 - 07.08.2017 19:30","36628","N/A"
"07.08.2017 19:30 - 07.08.2017 20:00","36122","N/A"
"07.08.2017 20:00 - 07.08.2017 20:30","35358","N/A"
"07.08.2017 20:30 - 07.08.2017 21:00","34480","N/A"
"07.08.2017 21:00 - 07.08.2017 21:30","33727","N/A"
"07.08.2017 21:30 - 07.08.2017 22:00","33270","N/A"
"07.08.2017 22:00 - 07.08.2017 22:30","32802","N/A"
"07.08.2017 22:30 - 07.08.2017 23:00","31526","N/A"
"07.08.2017 23:00 - 07.08.2017 23:30","29810","N/A"
"07.08.2017 23:30 - 08.08.2017 00:00","27734","N/A"
"08.08.2017 00:00 - 08.08.2017 00:30","25920","N/A"
"08.08.2017 00:30 - 08.08.2017 01:00","24530","N/A"
"08.08.2017 01:00 - 08.08.2017 01:30","23443","N/A"
"08.08.2017 01:30 - 08.08.2017 02:00","22895","N/A"
"08.08.2017 02:00 - 08.08.2017 02:30","22447","N/A"
"08.08.2017 02:30 - 08.08.2017 03:00","22142","N/A"
"08.08.2017 03:00 - 08.08.2017 03:30","21738","N/A"
"08.08.2017 03:30 - 08.08.2017 04:00","21415","N/A"
"08.08.2017 04:00 - 08.08.2017 04:30","21271","22998"
"08.08.2017 04:30 - 08.08.2017 05:00","21271","23000"
"08.08.2017 05:00 - 08.08.2017 05:30","21327","N/A"
"08.08.2017 05:30 - 08.08.2017 06:00","21605","N/A"
"08.08.2017 06:00 - 08.08.2017 06:30","22027","N/A"
"08.08.2017 06:30 - 08.08.2017 07:00","23394","N/A"
"08.08.2017 07:00 - 08.08.2017 07:30","25603","N/A"
"08.08.2017 07:30 - 08.08.2017 08:00","27988","N/A"
"08.08.2017 08:00 - 08.08.2017 08:30","30384","N/A"
"08.08.2017 08:30 - 08.08.2017 09:00","32312","N/A"
"08.08.2017 09:00 - 08.08.2017 09:30","33857","N/A"
"08.08.2017 09:30 - 08.08.2017 10:00","34586","N/A"
"08.08.2017 10:00 - 08.08.2017 10:30","34894","N/A"
"08.08.2017 10:30 - 08.08.2017 11:00","35033","N/A"
"08.08.2017 11:00 - 08.08.2017 11:30","35238","N/A"
"08.08.2017 11:30 - 08.08.2017 12:00","35587","N/A"
"08.08.2017 12:00 - 08.08.2017 12:30","35890","N/A"
"08.08.2017 12:30 - 08.08.2017 13:00","36137","N/A"
"08.08.2017 13:00 - 08.08.2017 13:30","36180","N/A"
"08.08.2017 13:30 - 08.08.2017 14:00","36104","N/A"
"08.08.2017 14:00 - 08.08.2017 14:30","35927","N/A"
"08.08.2017 14:30 - 08.08.2017 15:00","35907","N/A"
"08.08.2017 15:00 - 08.08.2017 15:30","35919","N/A"
"08.08.2017 15:30 - 08.08.2017 16:00","35815","N/A"
"08.08.2017 16:00 - 08.08.2017 16:30","35860","N/A"
"08.08.2017 16:30 - 08.08.2017 17:00","36132","N/A"
"08.08.2017 17:00 - 08.08.2017 17:30","36679","N/A"
"08.08.2017 17:30 - 08.08.2017 18:00","37269","N/A"
"08.08.2017 18:00 - 08.08.2017 18:30","37467","39764"
"08.08.2017 18:30 - 08.08.2017 19:00","37372","39595"
"08.08.2017 19:00 - 08.08.2017 19:30","37204","N/A"
"08.08.2017 19:30 - 08.08.2017 20:00","36663","N/A"
"08.08.2017 20:00 - 08.08.2017 20:30","35794","N/A"
"08.08.2017 20:30 - 08.08.2017 21:00","35193","N/A"
"08.08.2017 21:00 - 08.08.2017 21:30","34584","N/A"
"08.08.2017 21:30 - 08.08.2017 22:00","34295","N/A"
"08.08.2017 22:00 - 08.08.2017 22:30","33894","N/A"
"08.08.2017 22:30 - 08.08.2017 23:00","32259","N/A"
"08.08.2017 23:00 - 08.08.2017 23:30","30203","N/A"
"08.08.2017 23:30 - 09.08.2017 00:00","28019","N/A"
"09.08.2017 00:00 - 09.08.2017 00:30","26009","N/A"
"09.08.2017 00:30 - 09.08.2017 01:00","24442","N/A"
"09.08.2017 01:00 - 09.08.2017 01:30","23296","N/A"
"09.08.2017 01:30 - 09.08.2017 02:00","22585","N/A"
"09.08.2017 02:00 - 09.08.2017 02:30","22271","N/A"
"09.08.2017 02:30 - 09.08.2017 03:00","21971","N/A"
"09.08.2017 03:00 - 09.08.2017 03:30","21656","N/A"
"09.08.2017 03:30 - 09.08.2017 04:00","21437","N/A"
"09.08.2017 04:00 - 09.08.2017 04:30","21335","N/A"
"09.08.2017 04:30 - 09.08.2017 05:00","21303","N/A"
"09.08.2017 05:00 - 09.08.2017 05:30","21341","N/A"
"09.08.2017 05:30 - 09.08.2017 06:00","21619","N/A"
"09.08.2017 06:00 - 09.08.2017 06:30","22067","N/A"
"09.08.2017 06:30 - 09.08.2017 07:00","23451","N/A"
"09.08.2017 07:00 - 09.08.2017 07:30","25640","N/A"
"09.08.2017 07:30 - 09.08.2017 08:00","27957","N/A"
"09.08.2017 08:00 - 09.08.2017 08:30","30287","N/A"
"09.08.2017 08:30 - 09.08.2017 09:00","31995","N/A"
"09.08.2017 09:00 - 09.08.2017 09:30","33258","N/A"
"09.08.2017 09:30 - 09.08.2017 10:00","34197","N/A"
"09.08.2017 10:00 - 09.08.2017 10:30","34859","N/A"
"09.08.2017 10:30 - 09.08.2017 11:00","35171","N/A"
"09.08.2017 11:00 - 09.08.2017 11:30","35550","N/A"
"09.08.2017 11:30 - 09.08.2017 12:00","36097","N/A"
"09.08.2017 12:00 - 09.08.2017 12:30","36445","N/A"
"09.08.2017 12:30 - 09.08.2017 13:00","36602","N/A"
"09.08.2017 13:00 - 09.08.2017 13:30","36531","N/A"
"09.08.2017 13:30 - 09.08.2017 14:00","36109","N/A"
"09.08.2017 14:00 - 09.08.2017 14:30","35790","N/A"
"09.08.2017 14:30 - 09.08.2017 15:00","35680","N/A"
"09.08.2017 15:00 - 09.08.2017 15:30","35636","N/A"
"09.08.2017 15:30 - 09.08.2017 16:00","35566","N/A"
"09.08.2017 16:00 - 09.08.2017 16:30","35476","N/A"
"09.08.2017 16:30 - 09.08.2017 17:00","35701","N/A"
"09.08.2017 17:00 - 09.08.2017 17:30","36193","N/A"
"09.08.2017 17:30 - 09.08.2017 18:00","36747","N/A"
"09.08.2017 18:00 - 09.08.2017 18:30","36911","N/A"
"09.08.2017 18:30 - 09.08.2017 19:00","36905","N/A"
"09.08.2017 19:00 - 09.08.2017 19:30","36565","N/A"
"09.08.2017 19:30 - 09.08.2017 20:00","35887","N/A"
"09.08.2017 20:00 - 09.08.2017 20:30","35183","N/A"
"09.08.2017 20:30 - 09.08.2017 21:00","34410","N/A"
"09.08.2017 21:00 - 09.08.2017 21:30","33767","N/A"
"09.08.2017 21:30 - 09.08.2017 22:00","33731","N/A"
"09.08.2017 22:00 - 09.08.2017 22:30","33505","N/A"
"09.08.2017 22:30 - 09.08.2017 23:00","32190","N/A"
"09.08.2017 23:00 - 09.08.2017 23:30","30396","N/A"
"09.08.2017 23:30 - 10.08.2017 00:00","28272","N/A"
"10.08.2017 00:00 - 10.08.2017 00:30","26184","N/A"
"10.08.2017 00:30 - 10.08.2017 01:00","24648","N/A"
"10.08.2017 01:00 - 10.08.2017 01:30","23531","N/A"
"10.08.2017 01:30 - 10.08.2017 02:00","22681","N/A"
"10.08.2017 02:00 - 10.08.2017 02:30","22597","N/A"
"10.08.2017 02:30 - 10.08.2017 03:00","22190","N/A"
"10.08.2017 03:00 - 10.08.2017 03:30","21759","N/A"
"10.08.2017 03:30 - 10.08.2017 04:00","21450","N/A"
"10.08.2017 04:00 - 10.08.2017 04:30","21325","N/A"
"10.08.2017 04:30 - 10.08.2017 05:00","21265","N/A"
"10.08.2017 05:00 - 10.08.2017 05:30","21243","N/A"
"10.08.2017 05:30 - 10.08.2017 06:00","21289","N/A"
"10.08.2017 06:00 - 10.08.2017 06:30","21691","N/A"
"10.08.2017 06:30 - 10.08.2017 07:00","23188","N/A"
"10.08.2017 07:00 - 10.08.2017 07:30","25543","N/A"
"10.08.2017 07:30 - 10.08.2017 08:00","27891","N/A"
"10.08.2017 08:00 - 10.08.2017 08:30","30133","N/A"
"10.08.2017 08:30 - 10.08.2017 09:00","31737","N/A"
"10.08.2017 09:00 - 10.08.2017 09:30","33109","N/A"
"10.08.2017 09:30 - 10.08.2017 10:00","33937","N/A"
"10.08.2017 10:00 - 10.08.2017 10:30","34436","N/A"
"10.08.2017 10:30 - 10.08.2017 11:00","34828","N/A"
"10.08.2017 11:00 - 10.08.2017 11:30","35089","N/A"
"10.08.2017 11:30 - 10.08.2017 12:00","35258","N/A"
"10.08.2017 12:00 - 10.08.2017 12:30","35482","N/A"
"10.08.2017 12:30 - 10.08.2017 13:00","35944","N/A"
"10.08.2017 13:00 - 10.08.2017 13:30","36003","N/A"
"10.08.2017 13:30 - 10.08.2017 14:00","35965","N/A"
"10.08.2017 14:00 - 10.08.2017 14:30","35787","N/A"
"10.08.2017 14:30 - 10.08.2017 15:00","35523","N/A"
"10.08.2017 15:00 - 10.08.2017 15:30","35307","N/A"
"10.08.2017 15:30 - 10.08.2017 16:00","35319","N/A"
"10.08.2017 16:00 - 10.08.2017 16:30","35216","N/A"
"10.08.2017 16:30 - 10.08.2017 17:00","35383","N/A"
"10.08.2017 17:00 - 10.08.2017 17:30","35797","N/A"
"10.08.2017 17:30 - 10.08.2017 18:00","36308","N/A"
"10.08.2017 18:00 - 10.08.2017 18:30","36586","N/A"
"10.08.2017 18:30 - 10.08.2017 19:00","36464","N/A"
"10.08.2017 19:00 - 10.08.2017 19:30","36087","N/A"
"10.08.2017 19:30 - 10.08.2017 20:00","35521","N/A"
"10.08.2017 20:00 - 10.08.2017 20:30","34845","N/A"
"10.08.2017 20:30 - 10.08.2017 21:00","34221","N/A"
"10.08.2017 21:00 - 10.08.2017 21:30","33750","N/A"
"10.08.2017 21:30 - 10.08.2017 22:00","33450","N/A"
"10.08.2017 22:00 - 10.08.2017 22:30","33161","N/A"
"10.08.2017 22:30 - 10.08.2017 23:00","32062","N/A"
"10.08.2017 23:00 - 10.08.2017 23:30","30306","N/A"
"10.08.2017 23:30 - 11.08.2017 00:00","28197","N/A"
"11.08.2017 00:00 - 11.08.2017 00:30","26387","N/A"
"11.08.2017 00:30 - 11.08.2017 01:00","24859","N/A"
"11.08.2017 01:00 - 11.08.2017 01:30","23647","N/A"
"11.08.2017 01:30 - 11.08.2017 02:00","22859","N/A"
"11.08.2017 02:00 - 11.08.2017 02:30","22496","N/A"
"11.08.2017 02:30 - 11.08.2017 03:00","22163","N/A"
"11.08.2017 03:00 - 11.08.2017 03:30","21672","N/A"
"11.08.2017 03:30 - 11.08.2017 04:00","21386","N/A"
"11.08.2017 04:00 - 11.08.2017 04:30","21153","N/A"
"11.08.2017 04:30 - 11.08.2017 05:00","21165","N/A"
"11.08.2017 05:00 - 11.08.2017 05:30","21098","N/A"
"11.08.2017 05:30 - 11.08.2017 06:00","21384","N/A"
"11.08.2017 06:00 - 11.08.2017 06:30","21764","N/A"
"11.08.2017 06:30 - 11.08.2017 07:00","22523","N/A"
"11.08.2017 07:00 - 11.08.2017 07:30","24425","N/A"
"11.08.2017 07:30 - 11.08.2017 08:00","26719","N/A"
"11.08.2017 08:00 - 11.08.2017 08:30","28869","N/A"
"11.08.2017 08:30 - 11.08.2017 09:00","31345","N/A"
"11.08.2017 09:00 - 11.08.2017 09:30","32830","N/A"
"11.08.2017 09:30 - 11.08.2017 10:00","34554","N/A"
"11.08.2017 10:00 - 11.08.2017 10:30","34652","N/A"
"11.08.2017 10:30 - 11.08.2017 11:00","35507","N/A"
"11.08.2017 11:00 - 11.08.2017 11:30","35562","N/A"
"11.08.2017 11:30 - 11.08.2017 12:00","35994","N/A"
"11.08.2017 12:00 - 11.08.2017 12:30","36068","N/A"
"11.08.2017 12:30 - 11.08.2017 13:00","36090","N/A"
"11.08.2017 13:00 - 11.08.2017 13:30","36231","N/A"
"11.08.2017 13:30 - 11.08.2017 14:00","36137","N/A"
"11.08.2017 14:00 - 11.08.2017 14:30","35865","N/A"
"11.08.2017 14:30 - 11.08.2017 15:00","35206","N/A"
"11.08.2017 15:00 - 11.08.2017 15:30","35155","N/A"
"11.08.2017 15:30 - 11.08.2017 16:00","34678","N/A"
"11.08.2017 16:00 - 11.08.2017 16:30","34738","N/A"
"11.08.2017 16:30 - 11.08.2017 17:00","34342","N/A"
"11.08.2017 17:00 - 11.08.2017 17:30","34693","N/A"
"11.08.2017 17:30 - 11.08.2017 18:00","34810","N/A"
"11.08.2017 18:00 - 11.08.2017 18:30","35361","N/A"
"11.08.2017 18:30 - 11.08.2017 19:00","35297","N/A"
"11.08.2017 19:00 - 11.08.2017 19:30","35506","N/A"
"11.08.2017 19:30 - 11.08.2017 20:00","35237","N/A"
"11.08.2017 20:00 - 11.08.2017 20:30","34896","N/A"
"11.08.2017 20:30 - 11.08.2017 21:00","34034","N/A"
"11.08.2017 21:00 - 11.08.2017 21:30","33374","N/A"
"11.08.2017 21:30 - 11.08.2017 22:00","32759","N/A"
"11.08.2017 22:00 - 11.08.2017 22:30","32580","N/A"
"11.08.2017 22:30 - 11.08.2017 23:00","31810","N/A"
"11.08.2017 23:00 - 11.08.2017 23:30","30288","N/A"
"11.08.2017 23:30 - 12.08.2017 00:00","28552","N/A"
"12.08.2017 00:00 - 12.08.2017 00:30","26806","N/A"
"12.08.2017 00:30 - 12.08.2017 01:00","25246","N/A"
"12.08.2017 01:00 - 12.08.2017 01:30","23906","N/A"
"12.08.2017 01:30 - 12.08.2017 02:00","22977","N/A"
"12.08.2017 02:00 - 12.08.2017 02:30","22020","N/A"
"12.08.2017 02:30 - 12.08.2017 03:00","21479","N/A"
"12.08.2017 03:00 - 12.08.2017 03:30","20949","N/A"
"12.08.2017 03:30 - 12.08.2017 04:00","20543","N/A"
"12.08.2017 04:00 - 12.08.2017 04:30","20386","N/A"
"12.08.2017 04:30 - 12.08.2017 05:00","20174","N/A"
"12.08.2017 05:00 - 12.08.2017 05:30","20058","N/A"
"12.08.2017 05:30 - 12.08.2017 06:00","20210","N/A"
"12.08.2017 06:00 - 12.08.2017 06:30","20306","22090"
"12.08.2017 06:30 - 12.08.2017 07:00","20692","22252"
"12.08.2017 07:00 - 12.08.2017 07:30","21663","N/A"
"12.08.2017 07:30 - 12.08.2017 08:00","23054","N/A"
"12.08.2017 08:00 - 12.08.2017 08:30","24277","N/A"
"12.08.2017 08:30 - 12.08.2017 09:00","26229","N/A"
"12.08.2017 09:00 - 12.08.2017 09:30","27307","N/A"
"12.08.2017 09:30 - 12.08.2017 10:00","29025","N/A"
"12.08.2017 10:00 - 12.08.2017 10:30","29451","N/A"
"12.08.2017 10:30 - 12.08.2017 11:00","30453","N/A"
"12.08.2017 11:00 - 12.08.2017 11:30","30459","N/A"
"12.08.2017 11:30 - 12.08.2017 12:00","31257","N/A"
"12.08.2017 12:00 - 12.08.2017 12:30","31082","N/A"
"12.08.2017 12:30 - 12.08.2017 13:00","31512","N/A"
"12.08.2017 13:00 - 12.08.2017 13:30","31050","N/A"
"12.08.2017 13:30 - 12.08.2017 14:00","30952","N/A"
"12.08.2017 14:00 - 12.08.2017 14:30","30431","N/A"
"12.08.2017 14:30 - 12.08.2017 15:00","30091","N/A"
"12.08.2017 15:00 - 12.08.2017 15:30","29721","N/A"
"12.08.2017 15:30 - 12.08.2017 16:00","29254","N/A"
"12.08.2017 16:00 - 12.08.2017 16:30","29246","N/A"
"12.08.2017 16:30 - 12.08.2017 17:00","28982","N/A"
"12.08.2017 17:00 - 12.08.2017 17:30","29625","N/A"
"12.08.2017 17:30 - 12.08.2017 18:00","29873","N/A"
"12.08.2017 18:00 - 12.08.2017 18:30","30961","N/A"
"12.08.2017 18:30 - 12.08.2017 19:00","30650","N/A"
"12.08.2017 19:00 - 12.08.2017 19:30","31122","N/A"
"12.08.2017 19:30 - 12.08.2017 20:00","30335","N/A"
"12.08.2017 20:00 - 12.08.2017 20:30","30582","N/A"
"12.08.2017 20:30 - 12.08.2017 21:00","29562","N/A"
"12.08.2017 21:00 - 12.08.2017 21:30","29588","N/A"
"12.08.2017 21:30 - 12.08.2017 22:00","29281","N/A"
"12.08.2017 22:00 - 12.08.2017 22:30","29211","N/A"
"12.08.2017 22:30 - 12.08.2017 23:00","28164","N/A"
"12.08.2017 23:00 - 12.08.2017 23:30","27247","N/A"
"12.08.2017 23:30 - 13.08.2017 00:00","26038","N/A"
"13.08.2017 00:00 - 13.08.2017 00:30","24828","N/A"
"13.08.2017 00:30 - 13.08.2017 01:00","23631","N/A"
"13.08.2017 01:00 - 13.08.2017 01:30","22643","N/A"
"13.08.2017 01:30 - 13.08.2017 02:00","21914","N/A"
"13.08.2017 02:00 - 13.08.2017 02:30","21534","N/A"
"13.08.2017 02:30 - 13.08.2017 03:00","21036","N/A"
"13.08.2017 03:00 - 13.08.2017 03:30","20600","N/A"
"13.08.2017 03:30 - 13.08.2017 04:00","20201","N/A"
"13.08.2017 04:00 - 13.08.2017 04:30","20023","N/A"
"13.08.2017 04:30 - 13.08.2017 05:00","19875","N/A"
"13.08.2017 05:00 - 13.08.2017 05:30","19728","N/A"
"13.08.2017 05:30 - 13.08.2017 06:00","19719","N/A"
"13.08.2017 06:00 - 13.08.2017 06:30","19688","N/A"
"13.08.2017 06:30 - 13.08.2017 07:00","19672","N/A"
"13.08.2017 07:00 - 13.08.2017 07:30","19981","N/A"
"13.08.2017 07:30 - 13.08.2017 08:00","20994","N/A"
"13.08.2017 08:00 - 13.08.2017 08:30","21801","N/A"
"13.08.2017 08:30 - 13.08.2017 09:00","23599","N/A"
"13.08.2017 09:00 - 13.08.2017 09:30","24543","26916"
"13.08.2017 09:30 - 13.08.2017 10:00","26579","28641"
"13.08.2017 10:00 - 13.08.2017 10:30","27362","29400"
"13.08.2017 10:30 - 13.08.2017 11:00","29202","30899"
"13.08.2017 11:00 - 13.08.2017 11:30","29481","31045"
"13.08.2017 11:30 - 13.08.2017 12:00","30425","32152"
"13.08.2017 12:00 - 13.08.2017 12:30","30425","32265"
"13.08.2017 12:30 - 13.08.2017 13:00","31095","33001"
"13.08.2017 13:00 - 13.08.2017 13:30","31163","33358"
"13.08.2017 13:30 - 13.08.2017 14:00","31216","33320"
"13.08.2017 14:00 - 13.08.2017 14:30","30887","33112"
"13.08.2017 14:30 - 13.08.2017 15:00","30374","32477"
"13.08.2017 15:00 - 13.08.2017 15:30","30280","32303"
"13.08.2017 15:30 - 13.08.2017 16:00","29667","31700"
"13.08.2017 16:00 - 13.08.2017 16:30","29722","32113"
"13.08.2017 16:30 - 13.08.2017 17:00","29357","31877"
"13.08.2017 17:00 - 13.08.2017 17:30","29899","32741"
"13.08.2017 17:30 - 13.08.2017 18:00","29706","32859"
"13.08.2017 18:00 - 13.08.2017 18:30","30360","33914"
"13.08.2017 18:30 - 13.08.2017 19:00","29920","33637"
"13.08.2017 19:00 - 13.08.2017 19:30","30416","34356"
"13.08.2017 19:30 - 13.08.2017 20:00","29900","33723"
"13.08.2017 20:00 - 13.08.2017 20:30","30903","33947"
"13.08.2017 20:30 - 13.08.2017 21:00","30732","33066"
"13.08.2017 21:00 - 13.08.2017 21:30","30860","33359"
"13.08.2017 21:30 - 13.08.2017 22:00","30736","33297"
"13.08.2017 22:00 - 13.08.2017 22:30","30200","33586"
"13.08.2017 22:30 - 13.08.2017 23:00","29084","32685"
"13.08.2017 23:00 - 13.08.2017 23:30","27817","31418"
"13.08.2017 23:30 - 14.08.2017 00:00","26172","29666"
"14.08.2017 00:00 - 14.08.2017 00:30","24634","27854"
"14.08.2017 00:30 - 14.08.2017 01:00","23393","26564"
"14.08.2017 01:00 - 14.08.2017 01:30","22285","24677"
"14.08.2017 01:30 - 14.08.2017 02:00","21712","23602"
"14.08.2017 02:00 - 14.08.2017 02:30","21163","23582"
"14.08.2017 02:30 - 14.08.2017 03:00","20967","22625"
"14.08.2017 03:00 - 14.08.2017 03:30","20608","22088"
"14.08.2017 03:30 - 14.08.2017 04:00","20398","21887"
"14.08.2017 04:00 - 14.08.2017 04:30","20261","21955"
"14.08.2017 04:30 - 14.08.2017 05:00","20306","22049"
"14.08.2017 05:00 - 14.08.2017 05:30","20457","21937"
"14.08.2017 05:30 - 14.08.2017 06:00","20910","22193"
"14.08.2017 06:00 - 14.08.2017 06:30","21387","23029"
"14.08.2017 06:30 - 14.08.2017 07:00","23019","23812"
"14.08.2017 07:00 - 14.08.2017 07:30","25347","27236"
"14.08.2017 07:30 - 14.08.2017 08:00","27874","30227"
"14.08.2017 08:00 - 14.08.2017 08:30","29668","32457"
"14.08.2017 08:30 - 14.08.2017 09:00","31750","34760"
"14.08.2017 09:00 - 14.08.2017 09:30","33112","36512"
"14.08.2017 09:30 - 14.08.2017 10:00","34584","37903"
"14.08.2017 10:00 - 14.08.2017 10:30","34945","38113"
"14.08.2017 10:30 - 14.08.2017 11:00","35556","38533"
"14.08.2017 11:00 - 14.08.2017 11:30","35580","38361"
"14.08.2017 11:30 - 14.08.2017 12:00","36199","38307"
"14.08.2017 12:00 - 14.08.2017 12:30","36235","38370"
"14.08.2017 12:30 - 14.08.2017 13:00","36864","38460"
"14.08.2017 13:00 - 14.08.2017 13:30","36681","38673"
"14.08.2017 13:30 - 14.08.2017 14:00","36843","38686"
"14.08.2017 14:00 - 14.08.2017 14:30","36515","38601"
"14.08.2017 14:30 - 14.08.2017 15:00","36570","38507"
"14.08.2017 15:00 - 14.08.2017 15:30","36508","38308"
"14.08.2017 15:30 - 14.08.2017 16:00","36244","38325"
"14.08.2017 16:00 - 14.08.2017 16:30","36444","38541"
"14.08.2017 16:30 - 14.08.2017 17:00","36446","38105"
"14.08.2017 17:00 - 14.08.2017 17:30","37117","38223"
"14.08.2017 17:30 - 14.08.2017 18:00","37021","38805"
"14.08.2017 18:00 - 14.08.2017 18:30","37601","39389"
"14.08.2017 18:30 - 14.08.2017 19:00","37145","39575"
"14.08.2017 19:00 - 14.08.2017 19:30","37154","39818"
"14.08.2017 19:30 - 14.08.2017 20:00","36250","39709"
"14.08.2017 20:00 - 14.08.2017 20:30","35900","39378"
"14.08.2017 20:30 - 14.08.2017 21:00","34727","38836"
"14.08.2017 21:00 - 14.08.2017 21:30","34404","38352"
"14.08.2017 21:30 - 14.08.2017 22:00","34402","38288"
"14.08.2017 22:00 - 14.08.2017 22:30","34049","37685"
"14.08.2017 22:30 - 14.08.2017 23:00","32391","35994"
"14.08.2017 23:00 - 14.08.2017 23:30","30505","33296"
"14.08.2017 23:30 - 15.08.2017 00:00","28445","31358"
"15.08.2017 00:00 - 15.08.2017 00:30","26605","29794"
"15.08.2017 00:30 - 15.08.2017 01:00","25044","28209"
"15.08.2017 01:00 - 15.08.2017 01:30","23863","26653"
"15.08.2017 01:30 - 15.08.2017 02:00","23101","25904"
"15.08.2017 02:00 - 15.08.2017 02:30","22691","25844"
"15.08.2017 02:30 - 15.08.2017 03:00","22383","25054"
"15.08.2017 03:00 - 15.08.2017 03:30","21984","23977"
"15.08.2017 03:30 - 15.08.2017 04:00","21724","23246"
"15.08.2017 04:00 - 15.08.2017 04:30","21677","23056"
"15.08.2017 04:30 - 15.08.2017 05:00","21705","22991"
"15.08.2017 05:00 - 15.08.2017 05:30","21788","23057"
"15.08.2017 05:30 - 15.08.2017 06:00","22102","23085"
"15.08.2017 06:00 - 15.08.2017 06:30","22573","24205"
"15.08.2017 06:30 - 15.08.2017 07:00","23908","25082"
"15.08.2017 07:00 - 15.08.2017 07:30","26188","28152"
"15.08.2017 07:30 - 15.08.2017 08:00","28582","30213"
"15.08.2017 08:00 - 15.08.2017 08:30","30876","33326"
"15.08.2017 08:30 - 15.08.2017 09:00","32482","35078"
"15.08.2017 09:00 - 15.08.2017 09:30","33715","36567"
"15.08.2017 09:30 - 15.08.2017 10:00","34166","37462"
"15.08.2017 10:00 - 15.08.2017 10:30","34519","38014"
"15.08.2017 10:30 - 15.08.2017 11:00","34800","38088"
"15.08.2017 11:00 - 15.08.2017 11:30","34975","38015"
"15.08.2017 11:30 - 15.08.2017 12:00","35494","38058"
"15.08.2017 12:00 - 15.08.2017 12:30","35960","38315"
"15.08.2017 12:30 - 15.08.2017 13:00","36288","38528"
"15.08.2017 13:00 - 15.08.2017 13:30","36393","38710"
"15.08.2017 13:30 - 15.08.2017 14:00","36366","38782"
"15.08.2017 14:00 - 15.08.2017 14:30","36155","38056"
"15.08.2017 14:30 - 15.08.2017 15:00","36100","37821"
"15.08.2017 15:00 - 15.08.2017 15:30","35812","38090"
"15.08.2017 15:30 - 15.08.2017 16:00","35479","37933"
"15.08.2017 16:00 - 15.08.2017 16:30","35259","37081"
"15.08.2017 16:30 - 15.08.2017 17:00","35504","37147"
"15.08.2017 17:00 - 15.08.2017 17:30","35877","37828"
"15.08.2017 17:30 - 15.08.2017 18:00","36329","38304"
"15.08.2017 18:00 - 15.08.2017 18:30","36424","38516"
"15.08.2017 18:30 - 15.08.2017 19:00","36232","38576"
"15.08.2017 19:00 - 15.08.2017 19:30","35821","38437"
"15.08.2017 19:30 - 15.08.2017 20:00","35336","38356"
"15.08.2017 20:00 - 15.08.2017 20:30","34797","38118"
"15.08.2017 20:30 - 15.08.2017 21:00","34100","37465"
"15.08.2017 21:00 - 15.08.2017 21:30","33827","37056"
"15.08.2017 21:30 - 15.08.2017 22:00","33901","36970"
