"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"12.04.2015 14:30 - 12.04.2015 15:00","35907","35944"
"12.04.2015 15:00 - 12.04.2015 15:30","35065","35587"
"12.04.2015 15:30 - 12.04.2015 16:00","34655","35581"
"12.04.2015 16:00 - 12.04.2015 16:30","33900","35295"
"12.04.2015 16:30 - 12.04.2015 17:00","34202","35681"
"12.04.2015 17:00 - 12.04.2015 17:30","34398","35711"
"12.04.2015 17:30 - 12.04.2015 18:00","35157","36311"
"12.04.2015 18:00 - 12.04.2015 18:30","35432","36631"
"12.04.2015 18:30 - 12.04.2015 19:00","35964","37773"
"12.04.2015 19:00 - 12.04.2015 19:30","35752","37502"
"12.04.2015 19:30 - 12.04.2015 20:00","36054","27720"
"12.04.2015 20:00 - 12.04.2015 20:30","35100","37494"
"12.04.2015 20:30 - 12.04.2015 21:00","35135","37517"
"12.04.2015 21:00 - 12.04.2015 21:30","35698","37526"
"12.04.2015 21:30 - 12.04.2015 22:00","35814","38747"
"12.04.2015 22:00 - 12.04.2015 22:30","37422","38794"
"12.04.2015 22:30 - 12.04.2015 23:00","38568","37855"
"12.04.2015 23:00 - 12.04.2015 23:30","36531","36353"
"12.04.2015 23:30 - 13.04.2015 00:00","34219","34798"
"13.04.2015 00:00 - 13.04.2015 00:30","31958","32708"
"13.04.2015 00:30 - 13.04.2015 01:00","29996","30352"
"13.04.2015 01:00 - 13.04.2015 01:30","27938","28639"
"13.04.2015 01:30 - 13.04.2015 02:00","26720","27294"
"13.04.2015 02:00 - 13.04.2015 02:30","28751","25352"
"13.04.2015 02:30 - 13.04.2015 03:00","27386","25496"
"13.04.2015 03:00 - 13.04.2015 03:30","26903","26091"
"13.04.2015 03:30 - 13.04.2015 04:00","27105","26073"
"13.04.2015 04:00 - 13.04.2015 04:30","27225","25873"
"13.04.2015 04:30 - 13.04.2015 05:00","26501","25535"
"13.04.2015 05:00 - 13.04.2015 05:30","25760","25378"
"13.04.2015 05:30 - 13.04.2015 06:00","25360","25397"
"13.04.2015 06:00 - 13.04.2015 06:30","25449","25368"
"13.04.2015 06:30 - 13.04.2015 07:00","25977","26093"
"13.04.2015 07:00 - 13.04.2015 07:30","28493","27817"
"13.04.2015 07:30 - 13.04.2015 08:00","31637","31456"
"13.04.2015 08:00 - 13.04.2015 08:30","35539","34331"
"13.04.2015 08:30 - 13.04.2015 09:00","38243","38269"
"13.04.2015 09:00 - 13.04.2015 09:30","40799","40717"
"13.04.2015 09:30 - 13.04.2015 10:00","41517","41812"
"13.04.2015 10:00 - 13.04.2015 10:30","43391","42608"
"13.04.2015 10:30 - 13.04.2015 11:00","44187","42897"
"13.04.2015 11:00 - 13.04.2015 11:30","43414","43133"
"13.04.2015 11:30 - 13.04.2015 12:00","43186","42670"
"13.04.2015 12:00 - 13.04.2015 12:30","43823","43171"
"13.04.2015 12:30 - 13.04.2015 13:00","43554","42886"
"13.04.2015 13:00 - 13.04.2015 13:30","43939","43264"
"13.04.2015 13:30 - 13.04.2015 14:00","43451","43165"
"13.04.2015 14:00 - 13.04.2015 14:30","43539","43062"
"13.04.2015 14:30 - 13.04.2015 15:00","43115","42714"
"13.04.2015 15:00 - 13.04.2015 15:30","43333","42482"
"13.04.2015 15:30 - 13.04.2015 16:00","42931","42292"
"13.04.2015 16:00 - 13.04.2015 16:30","42546","41875"
"13.04.2015 16:30 - 13.04.2015 17:00","42988","43688"
"13.04.2015 17:00 - 13.04.2015 17:30","43410","43822"
"13.04.2015 17:30 - 13.04.2015 18:00","44258","44696"
"13.04.2015 18:00 - 13.04.2015 18:30","44502","45378"
"13.04.2015 18:30 - 13.04.2015 19:00","44530","46348"
"13.04.2015 19:00 - 13.04.2015 19:30","43939","45538"
"13.04.2015 19:30 - 13.04.2015 20:00","43633","45536"
"13.04.2015 20:00 - 13.04.2015 20:30","42793","44834"
"13.04.2015 20:30 - 13.04.2015 21:00","42722","44707"
"13.04.2015 21:00 - 13.04.2015 21:30","43822","44329"
"13.04.2015 21:30 - 13.04.2015 22:00","44768","45456"
"13.04.2015 22:00 - 13.04.2015 22:30","44191","45130"
"13.04.2015 22:30 - 13.04.2015 23:00","42675","43676"
"13.04.2015 23:00 - 13.04.2015 23:30","40663","41393"
"13.04.2015 23:30 - 14.04.2015 00:00","37943","39192"
"14.04.2015 00:00 - 14.04.2015 00:30","35141","36891"
"14.04.2015 00:30 - 14.04.2015 01:00","32920","34017"
"14.04.2015 01:00 - 14.04.2015 01:30","31082","31432"
"14.04.2015 01:30 - 14.04.2015 02:00","30041","29971"
"14.04.2015 02:00 - 14.04.2015 02:30","30205","28647"
"14.04.2015 02:30 - 14.04.2015 03:00","28610","28715"
"14.04.2015 03:00 - 14.04.2015 03:30","27699","30065"
"14.04.2015 03:30 - 14.04.2015 04:00","28078","29827"
"14.04.2015 04:00 - 14.04.2015 04:30","28462","29528"
"14.04.2015 04:30 - 14.04.2015 05:00","27831","29319"
"14.04.2015 05:00 - 14.04.2015 05:30","27086","27420"
"14.04.2015 05:30 - 14.04.2015 06:00","26622","28958"
"14.04.2015 06:00 - 14.04.2015 06:30","26639","29108"
"14.04.2015 06:30 - 14.04.2015 07:00","27303","29924"
"14.04.2015 07:00 - 14.04.2015 07:30","29418","31784"
"14.04.2015 07:30 - 14.04.2015 08:00","32371","35516"
"14.04.2015 08:00 - 14.04.2015 08:30","35830","38172"
"14.04.2015 08:30 - 14.04.2015 09:00","37821","40337"
"14.04.2015 09:00 - 14.04.2015 09:30","39549","42552"
"14.04.2015 09:30 - 14.04.2015 10:00","39349","43534"
"14.04.2015 10:00 - 14.04.2015 10:30","40680","43916"
"14.04.2015 10:30 - 14.04.2015 11:00","40930","44142"
"14.04.2015 11:00 - 14.04.2015 11:30","42452","44448"
"14.04.2015 11:30 - 14.04.2015 12:00","41908","43801"
"14.04.2015 12:00 - 14.04.2015 12:30","42303","43764"
"14.04.2015 12:30 - 14.04.2015 13:00","41891","43354"
"14.04.2015 13:00 - 14.04.2015 13:30","42362","43547"
"14.04.2015 13:30 - 14.04.2015 14:00","42033","43311"
"14.04.2015 14:00 - 14.04.2015 14:30","41968","43225"
"14.04.2015 14:30 - 14.04.2015 15:00","41479","42767"
"14.04.2015 15:00 - 14.04.2015 15:30","41248","42618"
"14.04.2015 15:30 - 14.04.2015 16:00","40908","42583"
"14.04.2015 16:00 - 14.04.2015 16:30","40368","42356"
"14.04.2015 16:30 - 14.04.2015 17:00","40954","42410"
"14.04.2015 17:00 - 14.04.2015 17:30","41540","42871"
"14.04.2015 17:30 - 14.04.2015 18:00","42657","43820"
"14.04.2015 18:00 - 14.04.2015 18:30","42599","43979"
"14.04.2015 18:30 - 14.04.2015 19:00","42711","44749"
"14.04.2015 19:00 - 14.04.2015 19:30","41803","44137"
"14.04.2015 19:30 - 14.04.2015 20:00","42001","44391"
"14.04.2015 20:00 - 14.04.2015 20:30","40801","43680"
"14.04.2015 20:30 - 14.04.2015 21:00","41034","43435"
"14.04.2015 21:00 - 14.04.2015 21:30","42161","42817"
"14.04.2015 21:30 - 14.04.2015 22:00","44138","43931"
"14.04.2015 22:00 - 14.04.2015 22:30","43509","44133"
"14.04.2015 22:30 - 14.04.2015 23:00","42009","42713"
"14.04.2015 23:00 - 14.04.2015 23:30","40001","40719"
"14.04.2015 23:30 - 15.04.2015 00:00","37523","38752"
"15.04.2015 00:00 - 15.04.2015 00:30","34795","36363"
"15.04.2015 00:30 - 15.04.2015 01:00","32587","33782"
"15.04.2015 01:00 - 15.04.2015 01:30","31119","31463"
"15.04.2015 01:30 - 15.04.2015 02:00","29967","30000"
"15.04.2015 02:00 - 15.04.2015 02:30","30367","28235"
"15.04.2015 02:30 - 15.04.2015 03:00","28803","28306"
"15.04.2015 03:00 - 15.04.2015 03:30","28181","28648"
"15.04.2015 03:30 - 15.04.2015 04:00","28357","28281"
"15.04.2015 04:00 - 15.04.2015 04:30","28550","27896"
"15.04.2015 04:30 - 15.04.2015 05:00","27967","27726"
"15.04.2015 05:00 - 15.04.2015 05:30","27371","27426"
"15.04.2015 05:30 - 15.04.2015 06:00","26969","27327"
"15.04.2015 06:00 - 15.04.2015 06:30","27206","27388"
"15.04.2015 06:30 - 15.04.2015 07:00","27525","28077"
"15.04.2015 07:00 - 15.04.2015 07:30","29637","29296"
"15.04.2015 07:30 - 15.04.2015 08:00","32422","32502"
"15.04.2015 08:00 - 15.04.2015 08:30","35908","35775"
"15.04.2015 08:30 - 15.04.2015 09:00","38066","39479"
"15.04.2015 09:00 - 15.04.2015 09:30","39627","41681"
"15.04.2015 09:30 - 15.04.2015 10:00","39620","42500"
"15.04.2015 10:00 - 15.04.2015 10:30","41524","42919"
"15.04.2015 10:30 - 15.04.2015 11:00","42088","42987"
"15.04.2015 11:00 - 15.04.2015 11:30","42842","43799"
"15.04.2015 11:30 - 15.04.2015 12:00","42683","43365"
"15.04.2015 12:00 - 15.04.2015 12:30","43089","43608"
"15.04.2015 12:30 - 15.04.2015 13:00","42625","43313"
"15.04.2015 13:00 - 15.04.2015 13:30","42818","43409"
"15.04.2015 13:30 - 15.04.2015 14:00","42695","43301"
"15.04.2015 14:00 - 15.04.2015 14:30","42409","43233"
"15.04.2015 14:30 - 15.04.2015 15:00","42068","43077"
"15.04.2015 15:00 - 15.04.2015 15:30","41869","42692"
"15.04.2015 15:30 - 15.04.2015 16:00","41565","43535"
"15.04.2015 16:00 - 15.04.2015 16:30","40997","42850"
"15.04.2015 16:30 - 15.04.2015 17:00","41812","42939"
"15.04.2015 17:00 - 15.04.2015 17:30","42297","43474"
"15.04.2015 17:30 - 15.04.2015 18:00","43354","44594"
"15.04.2015 18:00 - 15.04.2015 18:30","43094","44388"
"15.04.2015 18:30 - 15.04.2015 19:00","43336","45053"
"15.04.2015 19:00 - 15.04.2015 19:30","42516","44508"
"15.04.2015 19:30 - 15.04.2015 20:00","42652","44663"
"15.04.2015 20:00 - 15.04.2015 20:30","41413","43667"
"15.04.2015 20:30 - 15.04.2015 21:00","41459","43539"
"15.04.2015 21:00 - 15.04.2015 21:30","42237","43041"
"15.04.2015 21:30 - 15.04.2015 22:00","43371","44152"
"15.04.2015 22:00 - 15.04.2015 22:30","43074","44340"
"15.04.2015 22:30 - 15.04.2015 23:00","42001","43132"
"15.04.2015 23:00 - 15.04.2015 23:30","39900","41285"
"15.04.2015 23:30 - 16.04.2015 00:00","37381","38927"
"16.04.2015 00:00 - 16.04.2015 00:30","34569","36673"
"16.04.2015 00:30 - 16.04.2015 01:00","32425","34246"
"16.04.2015 01:00 - 16.04.2015 01:30","30605","32325"
"16.04.2015 01:30 - 16.04.2015 02:00","29755","30904"
"16.04.2015 02:00 - 16.04.2015 02:30","30191","28857"
"16.04.2015 02:30 - 16.04.2015 03:00","28545","28738"
"16.04.2015 03:00 - 16.04.2015 03:30","27783","29232"
"16.04.2015 03:30 - 16.04.2015 04:00","28017","29127"
"16.04.2015 04:00 - 16.04.2015 04:30","28108","28710"
"16.04.2015 04:30 - 16.04.2015 05:00","27510","28575"
"16.04.2015 05:00 - 16.04.2015 05:30","26788","28108"
"16.04.2015 05:30 - 16.04.2015 06:00","26385","28069"
"16.04.2015 06:00 - 16.04.2015 06:30","26540","28061"
"16.04.2015 06:30 - 16.04.2015 07:00","26892","28804"
"16.04.2015 07:00 - 16.04.2015 07:30","29148","30275"
"16.04.2015 07:30 - 16.04.2015 08:00","32072","33201"
"16.04.2015 08:00 - 16.04.2015 08:30","35963","36546"
"16.04.2015 08:30 - 16.04.2015 09:00","38210","39891"
"16.04.2015 09:00 - 16.04.2015 09:30","39625","42366"
"16.04.2015 09:30 - 16.04.2015 10:00","39635","43347"
"16.04.2015 10:00 - 16.04.2015 10:30","41134","43930"
"16.04.2015 10:30 - 16.04.2015 11:00","41485","44015"
"16.04.2015 11:00 - 16.04.2015 11:30","41152","44463"
"16.04.2015 11:30 - 16.04.2015 12:00","42589","43945"
"16.04.2015 12:00 - 16.04.2015 12:30","43322","44084"
"16.04.2015 12:30 - 16.04.2015 13:00","43016","43857"
"16.04.2015 13:00 - 16.04.2015 13:30","43019","44134"
"16.04.2015 13:30 - 16.04.2015 14:00","42780","44023"
"16.04.2015 14:00 - 16.04.2015 14:30","42403","43894"
"16.04.2015 14:30 - 16.04.2015 15:00","42126","43719"
"16.04.2015 15:00 - 16.04.2015 15:30","42294","43129"
"16.04.2015 15:30 - 16.04.2015 16:00","42125","42946"
"16.04.2015 16:00 - 16.04.2015 16:30","41563","42575"
"16.04.2015 16:30 - 16.04.2015 17:00","42347","42287"
"16.04.2015 17:00 - 16.04.2015 17:30","42472","42837"
"16.04.2015 17:30 - 16.04.2015 18:00","43312","43679"
"16.04.2015 18:00 - 16.04.2015 18:30","43325","43737"
"16.04.2015 18:30 - 16.04.2015 19:00","43408","44420"
"16.04.2015 19:00 - 16.04.2015 19:30","42997","44044"
"16.04.2015 19:30 - 16.04.2015 20:00","42894","44011"
"16.04.2015 20:00 - 16.04.2015 20:30","42214","43542"
"16.04.2015 20:30 - 16.04.2015 21:00","42266","43320"
"16.04.2015 21:00 - 16.04.2015 21:30","42521","43077"
"16.04.2015 21:30 - 16.04.2015 22:00","42922","43910"
"16.04.2015 22:00 - 16.04.2015 22:30","43077","44203"
"16.04.2015 22:30 - 16.04.2015 23:00","42459","42907"
"16.04.2015 23:00 - 16.04.2015 23:30","40275","41141"
"16.04.2015 23:30 - 17.04.2015 00:00","37645","38998"
"17.04.2015 00:00 - 17.04.2015 00:30","35060","36752"
"17.04.2015 00:30 - 17.04.2015 01:00","32784","34353"
"17.04.2015 01:00 - 17.04.2015 01:30","31159","32059"
"17.04.2015 01:30 - 17.04.2015 02:00","30264","30535"
"17.04.2015 02:00 - 17.04.2015 02:30","30533","28574"
"17.04.2015 02:30 - 17.04.2015 03:00","28970","28507"
"17.04.2015 03:00 - 17.04.2015 03:30","28216","28850"
"17.04.2015 03:30 - 17.04.2015 04:00","28395","28527"
"17.04.2015 04:00 - 17.04.2015 04:30","28494","28221"
"17.04.2015 04:30 - 17.04.2015 05:00","27986","27995"
"17.04.2015 05:00 - 17.04.2015 05:30","27293","27658"
"17.04.2015 05:30 - 17.04.2015 06:00","26929","27501"
"17.04.2015 06:00 - 17.04.2015 06:30","27199","27561"
"17.04.2015 06:30 - 17.04.2015 07:00","27488","28588"
"17.04.2015 07:00 - 17.04.2015 07:30","29584","29961"
"17.04.2015 07:30 - 17.04.2015 08:00","32510","33204"
"17.04.2015 08:00 - 17.04.2015 08:30","36403","36169"
"17.04.2015 08:30 - 17.04.2015 09:00","38582","39521"
"17.04.2015 09:00 - 17.04.2015 09:30","40068","41770"
"17.04.2015 09:30 - 17.04.2015 10:00","40061","42819"
"17.04.2015 10:00 - 17.04.2015 10:30","41439","43374"
"17.04.2015 10:30 - 17.04.2015 11:00","41744","43409"
"17.04.2015 11:00 - 17.04.2015 11:30","42908","44172"
"17.04.2015 11:30 - 17.04.2015 12:00","42516","43547"
"17.04.2015 12:00 - 17.04.2015 12:30","42924","43227"
"17.04.2015 12:30 - 17.04.2015 13:00","42443","42919"
"17.04.2015 13:00 - 17.04.2015 13:30","42416","43272"
"17.04.2015 13:30 - 17.04.2015 14:00","41925","43962"
"17.04.2015 14:00 - 17.04.2015 14:30","41542","43088"
"17.04.2015 14:30 - 17.04.2015 15:00","41085","42349"
"17.04.2015 15:00 - 17.04.2015 15:30","41053","42034"
"17.04.2015 15:30 - 17.04.2015 16:00","40527","41788"
"17.04.2015 16:00 - 17.04.2015 16:30","39586","41283"
"17.04.2015 16:30 - 17.04.2015 17:00","40091","42097"
"17.04.2015 17:00 - 17.04.2015 17:30","38408","41716"
"17.04.2015 17:30 - 17.04.2015 18:00","41149","42443"
"17.04.2015 18:00 - 17.04.2015 18:30","41186","42289"
"17.04.2015 18:30 - 17.04.2015 19:00","41350","43104"
"17.04.2015 19:00 - 17.04.2015 19:30","40969","42871"
"17.04.2015 19:30 - 17.04.2015 20:00","41101","42914"
"17.04.2015 20:00 - 17.04.2015 20:30","40306","42277"
"17.04.2015 20:30 - 17.04.2015 21:00","40332","41960"
"17.04.2015 21:00 - 17.04.2015 21:30","40643","41530"
"17.04.2015 21:30 - 17.04.2015 22:00","41826","41996"
"17.04.2015 22:00 - 17.04.2015 22:30","41569","42258"
"17.04.2015 22:30 - 17.04.2015 23:00","40853","41351"
"17.04.2015 23:00 - 17.04.2015 23:30","39188","39797"
"17.04.2015 23:30 - 18.04.2015 00:00","37219","37910"
"18.04.2015 00:00 - 18.04.2015 00:30","34974","36126"
"18.04.2015 00:30 - 18.04.2015 01:00","33181","33861"
"18.04.2015 01:00 - 18.04.2015 01:30","31403","32053"
"18.04.2015 01:30 - 18.04.2015 02:00","30408","30577"
"18.04.2015 02:00 - 18.04.2015 02:30","30593","28505"
"18.04.2015 02:30 - 18.04.2015 03:00","28948","28282"
"18.04.2015 03:00 - 18.04.2015 03:30","27806","28448"
"18.04.2015 03:30 - 18.04.2015 04:00","28040","27953"
"18.04.2015 04:00 - 18.04.2015 04:30","28133","27606"
"18.04.2015 04:30 - 18.04.2015 05:00","27569","27249"
"18.04.2015 05:00 - 18.04.2015 05:30","27000","26746"
"18.04.2015 05:30 - 18.04.2015 06:00","26533","26468"
"18.04.2015 06:00 - 18.04.2015 06:30","26224","26387"
"18.04.2015 06:30 - 18.04.2015 07:00","25814","26634"
"18.04.2015 07:00 - 18.04.2015 07:30","26901","26874"
"18.04.2015 07:30 - 18.04.2015 08:00","28365","28080"
"18.04.2015 08:00 - 18.04.2015 08:30","30904","30253"
"18.04.2015 08:30 - 18.04.2015 09:00","32913","32437"
"18.04.2015 09:00 - 18.04.2015 09:30","35532","34640"
"18.04.2015 09:30 - 18.04.2015 10:00","37096","36042"
"18.04.2015 10:00 - 18.04.2015 10:30","39557","37607"
"18.04.2015 10:30 - 18.04.2015 11:00","40350","38118"
"18.04.2015 11:00 - 18.04.2015 11:30","37907","38983"
"18.04.2015 11:30 - 18.04.2015 12:00","37537","38574"
"18.04.2015 12:00 - 18.04.2015 12:30","37979","38796"
"18.04.2015 12:30 - 18.04.2015 13:00","37545","38401"
"18.04.2015 13:00 - 18.04.2015 13:30","37742","38713"
"18.04.2015 13:30 - 18.04.2015 14:00","36979","38363"
"18.04.2015 14:00 - 18.04.2015 14:30","36504","38194"
"18.04.2015 14:30 - 18.04.2015 15:00","35687","37679"
"18.04.2015 15:00 - 18.04.2015 15:30","35114","36918"
"18.04.2015 15:30 - 18.04.2015 16:00","34460","36424"
"18.04.2015 16:00 - 18.04.2015 16:30","33718","35803"
"18.04.2015 16:30 - 18.04.2015 17:00","33365","35624"
"18.04.2015 17:00 - 18.04.2015 17:30","33360","35439"
"18.04.2015 17:30 - 18.04.2015 18:00","34255","36151"
"18.04.2015 18:00 - 18.04.2015 18:30","34641","36395"
"18.04.2015 18:30 - 18.04.2015 19:00","35508","37824"
"18.04.2015 19:00 - 18.04.2015 19:30","35189","37854"
"18.04.2015 19:30 - 18.04.2015 20:00","35734","38635"
"18.04.2015 20:00 - 18.04.2015 20:30","35620","38026"
"18.04.2015 20:30 - 18.04.2015 21:00","36523","38205"
"18.04.2015 21:00 - 18.04.2015 21:30","36797","37705"
"18.04.2015 21:30 - 18.04.2015 22:00","38257","38506"
"18.04.2015 22:00 - 18.04.2015 22:30","37727","39046"
"18.04.2015 22:30 - 18.04.2015 23:00","37302","38549"
"18.04.2015 23:00 - 18.04.2015 23:30","36002","37559"
"18.04.2015 23:30 - 19.04.2015 00:00","34725","36204"
"19.04.2015 00:00 - 19.04.2015 00:30","33044","34549"
"19.04.2015 00:30 - 19.04.2015 01:00","31519","32630"
"19.04.2015 01:00 - 19.04.2015 01:30","30096","31120"
"19.04.2015 01:30 - 19.04.2015 02:00","29298","29792"
"19.04.2015 02:00 - 19.04.2015 02:30","29401","28205"
"19.04.2015 02:30 - 19.04.2015 03:00","27971","28240"
"19.04.2015 03:00 - 19.04.2015 03:30","26973","28465"
"19.04.2015 03:30 - 19.04.2015 04:00","27111","28462"
"19.04.2015 04:00 - 19.04.2015 04:30","27203","27894"
"19.04.2015 04:30 - 19.04.2015 05:00","26712","26790"
"19.04.2015 05:00 - 19.04.2015 05:30","26059","26567"
"19.04.2015 05:30 - 19.04.2015 06:00","25674","26197"
"19.04.2015 06:00 - 19.04.2015 06:30","25438","25686"
"19.04.2015 06:30 - 19.04.2015 07:00","24810","25676"
"19.04.2015 07:00 - 19.04.2015 07:30","24905","25680"
"19.04.2015 07:30 - 19.04.2015 08:00","25524","25898"
"19.04.2015 08:00 - 19.04.2015 08:30","26860","26871"
"19.04.2015 08:30 - 19.04.2015 09:00","27910","28964"
"19.04.2015 09:00 - 19.04.2015 09:30","29687","30907"
"19.04.2015 09:30 - 19.04.2015 10:00","30736","32222"
"19.04.2015 10:00 - 19.04.2015 10:30","32622","33799"
"19.04.2015 10:30 - 19.04.2015 11:00","33703","35190"
"19.04.2015 11:00 - 19.04.2015 11:30","35211","37269"
"19.04.2015 11:30 - 19.04.2015 12:00","35544","37894"
"19.04.2015 12:00 - 19.04.2015 12:30","36528","38214"
"19.04.2015 12:30 - 19.04.2015 13:00","36758","38431"
"19.04.2015 13:00 - 19.04.2015 13:30","37919","38965"
"19.04.2015 13:30 - 19.04.2015 14:00","37658","39266"
"19.04.2015 14:00 - 19.04.2015 14:30","37362","39321"
"19.04.2015 14:30 - 19.04.2015 15:00","36615","39300"
"19.04.2015 15:00 - 19.04.2015 15:30","36143","38370"
"19.04.2015 15:30 - 19.04.2015 16:00","35621","38073"
"19.04.2015 16:00 - 19.04.2015 16:30","35518","37652"
"19.04.2015 16:30 - 19.04.2015 17:00","35822","37760"
"19.04.2015 17:00 - 19.04.2015 17:30","35965","38171"
"19.04.2015 17:30 - 19.04.2015 18:00","36733","38876"
"19.04.2015 18:00 - 19.04.2015 18:30","36841","38654"
"19.04.2015 18:30 - 19.04.2015 19:00","36964","39618"
"19.04.2015 19:00 - 19.04.2015 19:30","36488","39599"
"19.04.2015 19:30 - 19.04.2015 20:00","36635","40056"
"19.04.2015 20:00 - 19.04.2015 20:30","36029","39640"
"19.04.2015 20:30 - 19.04.2015 21:00","36131","39981"
"19.04.2015 21:00 - 19.04.2015 21:30","36240","39824"
"19.04.2015 21:30 - 19.04.2015 22:00","37019","40955"
"19.04.2015 22:00 - 19.04.2015 22:30","38143","41378"
"19.04.2015 22:30 - 19.04.2015 23:00","38591","40256"
"19.04.2015 23:00 - 19.04.2015 23:30","37152","38520"
"19.04.2015 23:30 - 20.04.2015 00:00","34931","36989"
"20.04.2015 00:00 - 20.04.2015 00:30","32677","34748"
"20.04.2015 00:30 - 20.04.2015 01:00","30863","32342"
"20.04.2015 01:00 - 20.04.2015 01:30","29214","30221"
"20.04.2015 01:30 - 20.04.2015 02:00","28596","28891"
"20.04.2015 02:00 - 20.04.2015 02:30","29062","27455"
"20.04.2015 02:30 - 20.04.2015 03:00","27587","27715"
"20.04.2015 03:00 - 20.04.2015 03:30","26854","28323"
"20.04.2015 03:30 - 20.04.2015 04:00","27355","28354"
"20.04.2015 04:00 - 20.04.2015 04:30","27844","27961"
"20.04.2015 04:30 - 20.04.2015 05:00","27299","27576"
"20.04.2015 05:00 - 20.04.2015 05:30","26658","27413"
"20.04.2015 05:30 - 20.04.2015 06:00","26313","27372"
"20.04.2015 06:00 - 20.04.2015 06:30","26489","27507"
"20.04.2015 06:30 - 20.04.2015 07:00","26636","28530"
"20.04.2015 07:00 - 20.04.2015 07:30","29215","29661"
"20.04.2015 07:30 - 20.04.2015 08:00","32299","33338"
"20.04.2015 08:00 - 20.04.2015 08:30","36156","36894"
"20.04.2015 08:30 - 20.04.2015 09:00","38557","40812"
"20.04.2015 09:00 - 20.04.2015 09:30","40520","43390"
"20.04.2015 09:30 - 20.04.2015 10:00","40713","43896"
"20.04.2015 10:00 - 20.04.2015 10:30","42237","44208"
"20.04.2015 10:30 - 20.04.2015 11:00","42653","44330"
"20.04.2015 11:00 - 20.04.2015 11:30","43701","44782"
"20.04.2015 11:30 - 20.04.2015 12:00","43735","44152"
"20.04.2015 12:00 - 20.04.2015 12:30","44532","44542"
"20.04.2015 12:30 - 20.04.2015 13:00","44499","44187"
"20.04.2015 13:00 - 20.04.2015 13:30","45152","44464"
"20.04.2015 13:30 - 20.04.2015 14:00","44855","44252"
"20.04.2015 14:00 - 20.04.2015 14:30","45109","43948"
"20.04.2015 14:30 - 20.04.2015 15:00","44922","43475"
"20.04.2015 15:00 - 20.04.2015 15:30","44964","43163"
"20.04.2015 15:30 - 20.04.2015 16:00","44733","43024"
"20.04.2015 16:00 - 20.04.2015 16:30","44340","40685"
"20.04.2015 16:30 - 20.04.2015 17:00","44808","42434"
"20.04.2015 17:00 - 20.04.2015 17:30","45002","42723"
"20.04.2015 17:30 - 20.04.2015 18:00","45515","43674"
"20.04.2015 18:00 - 20.04.2015 18:30","45553","43797"
"20.04.2015 18:30 - 20.04.2015 19:00","45534","44728"
"20.04.2015 19:00 - 20.04.2015 19:30","44584","44220"
"20.04.2015 19:30 - 20.04.2015 20:00","44973","44346"
"20.04.2015 20:00 - 20.04.2015 20:30","44050","43341"
"20.04.2015 20:30 - 20.04.2015 21:00","44229","43329"
"20.04.2015 21:00 - 20.04.2015 21:30","43937","42617"
"20.04.2015 21:30 - 20.04.2015 22:00","44951","43268"
