"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"05.07.2016 01:00 - 05.07.2016 01:30","25720","27301"
"05.07.2016 01:30 - 05.07.2016 02:00","25159","26633"
"05.07.2016 02:00 - 05.07.2016 02:30","24868","26616"
"05.07.2016 02:30 - 05.07.2016 03:00","24469","24552"
"05.07.2016 03:00 - 05.07.2016 03:30","24157","24198"
"05.07.2016 03:30 - 05.07.2016 04:00","23937","23811"
"05.07.2016 04:00 - 05.07.2016 04:30","23913","23043"
"05.07.2016 04:30 - 05.07.2016 05:00","23998","22828"
"05.07.2016 05:00 - 05.07.2016 05:30","23897","22772"
"05.07.2016 05:30 - 05.07.2016 06:00","23864","22522"
"05.07.2016 06:00 - 05.07.2016 06:30","24277","23509"
"05.07.2016 06:30 - 05.07.2016 07:00","25954","24617"
"05.07.2016 07:00 - 05.07.2016 07:30","28751","29145"
"05.07.2016 07:30 - 05.07.2016 08:00","31713","32290"
"05.07.2016 08:00 - 05.07.2016 08:30","34400","35751"
"05.07.2016 08:30 - 05.07.2016 09:00","36195","35813"
"05.07.2016 09:00 - 05.07.2016 09:30","37246","39991"
"05.07.2016 09:30 - 05.07.2016 10:00","37733","40401"
"05.07.2016 10:00 - 05.07.2016 10:30","38463","41375"
"05.07.2016 10:30 - 05.07.2016 11:00","38687","41705"
"05.07.2016 11:00 - 05.07.2016 11:30","38729","41883"
"05.07.2016 11:30 - 05.07.2016 12:00","39083","42209"
"05.07.2016 12:00 - 05.07.2016 12:30","39401","42495"
"05.07.2016 12:30 - 05.07.2016 13:00","39604","42801"
"05.07.2016 13:00 - 05.07.2016 13:30","39664","43100"
"05.07.2016 13:30 - 05.07.2016 14:00","39454","42958"
"05.07.2016 14:00 - 05.07.2016 14:30","38994","42627"
"05.07.2016 14:30 - 05.07.2016 15:00","38765","42311"
"05.07.2016 15:00 - 05.07.2016 15:30","38649","41946"
"05.07.2016 15:30 - 05.07.2016 16:00","38383","41596"
"05.07.2016 16:00 - 05.07.2016 16:30","38000","40969"
"05.07.2016 16:30 - 05.07.2016 17:00","38420","41033"
"05.07.2016 17:00 - 05.07.2016 17:30","39360","41161"
"05.07.2016 17:30 - 05.07.2016 18:00","39895","41803"
"05.07.2016 18:00 - 05.07.2016 18:30","39788","41872"
"05.07.2016 18:30 - 05.07.2016 19:00","39472","41468"
"05.07.2016 19:00 - 05.07.2016 19:30","39108","41010"
"05.07.2016 19:30 - 05.07.2016 20:00","38617","40617"
"05.07.2016 20:00 - 05.07.2016 20:30","37994","40123"
"05.07.2016 20:30 - 05.07.2016 21:00","37500","39609"
"05.07.2016 21:00 - 05.07.2016 21:30","36837","38950"
"05.07.2016 21:30 - 05.07.2016 22:00","35584","37947"
"05.07.2016 22:00 - 05.07.2016 22:30","34571","37327"
"05.07.2016 22:30 - 05.07.2016 23:00","34157","36603"
"05.07.2016 23:00 - 05.07.2016 23:30","33131","35578"
"05.07.2016 23:30 - 06.07.2016 00:00","31101","34090"
"06.07.2016 00:00 - 06.07.2016 00:30","29046","32383"
"06.07.2016 00:30 - 06.07.2016 01:00","27367","30564"
"06.07.2016 01:00 - 06.07.2016 01:30","26153","28408"
"06.07.2016 01:30 - 06.07.2016 02:00","25423","27108"
"06.07.2016 02:00 - 06.07.2016 02:30","25032","27111"
"06.07.2016 02:30 - 06.07.2016 03:00","24638","25408"
"06.07.2016 03:00 - 06.07.2016 03:30","24216","25033"
"06.07.2016 03:30 - 06.07.2016 04:00","23854","24383"
"06.07.2016 04:00 - 06.07.2016 04:30","23588","23938"
"06.07.2016 04:30 - 06.07.2016 05:00","23497","23818"
"06.07.2016 05:00 - 06.07.2016 05:30","23311","23713"
"06.07.2016 05:30 - 06.07.2016 06:00","23147","23181"
"06.07.2016 06:00 - 06.07.2016 06:30","23626","24130"
"06.07.2016 06:30 - 06.07.2016 07:00","25264","25658"
"06.07.2016 07:00 - 06.07.2016 07:30","27982","30177"
"06.07.2016 07:30 - 06.07.2016 08:00","30928","33168"
"06.07.2016 08:00 - 06.07.2016 08:30","33711","36719"
"06.07.2016 08:30 - 06.07.2016 09:00","35693","38864"
"06.07.2016 09:00 - 06.07.2016 09:30","36893","39381"
"06.07.2016 09:30 - 06.07.2016 10:00","37519","39618"
"06.07.2016 10:00 - 06.07.2016 10:30","38291","40702"
"06.07.2016 10:30 - 06.07.2016 11:00","38740","40560"
"06.07.2016 11:00 - 06.07.2016 11:30","38981","40198"
"06.07.2016 11:30 - 06.07.2016 12:00","39389","40494"
"06.07.2016 12:00 - 06.07.2016 12:30","39673","40493"
"06.07.2016 12:30 - 06.07.2016 13:00","39953","40558"
"06.07.2016 13:00 - 06.07.2016 13:30","39995","40455"
"06.07.2016 13:30 - 06.07.2016 14:00","39844","40312"
"06.07.2016 14:00 - 06.07.2016 14:30","39654","40043"
"06.07.2016 14:30 - 06.07.2016 15:00","39531","39891"
"06.07.2016 15:00 - 06.07.2016 15:30","39244","39649"
"06.07.2016 15:30 - 06.07.2016 16:00","38824","39857"
"06.07.2016 16:00 - 06.07.2016 16:30","38732","39939"
"06.07.2016 16:30 - 06.07.2016 17:00","39257","40400"
"06.07.2016 17:00 - 06.07.2016 17:30","39800","41204"
"06.07.2016 17:30 - 06.07.2016 18:00","40055","41966"
"06.07.2016 18:00 - 06.07.2016 18:30","39901","42489"
"06.07.2016 18:30 - 06.07.2016 19:00","39288","42150"
"06.07.2016 19:00 - 06.07.2016 19:30","38707","41718"
"06.07.2016 19:30 - 06.07.2016 20:00","38158","41225"
"06.07.2016 20:00 - 06.07.2016 20:30","37579","40050"
"06.07.2016 20:30 - 06.07.2016 21:00","36954","39432"
"06.07.2016 21:00 - 06.07.2016 21:30","36332","38318"
"06.07.2016 21:30 - 06.07.2016 22:00","35623","37540"
"06.07.2016 22:00 - 06.07.2016 22:30","35027","36971"
"06.07.2016 22:30 - 06.07.2016 23:00","34494","36371"
"06.07.2016 23:00 - 06.07.2016 23:30","33087","35961"
"06.07.2016 23:30 - 07.07.2016 00:00","30928","33921"
"07.07.2016 00:00 - 07.07.2016 00:30","28897","31551"
"07.07.2016 00:30 - 07.07.2016 01:00","27325","29836"
"07.07.2016 01:00 - 07.07.2016 01:30","26123","28094"
"07.07.2016 01:30 - 07.07.2016 02:00","25385","26800"
"07.07.2016 02:00 - 07.07.2016 02:30","25039","26742"
"07.07.2016 02:30 - 07.07.2016 03:00","24664","25387"
"07.07.2016 03:00 - 07.07.2016 03:30","24256","24748"
"07.07.2016 03:30 - 07.07.2016 04:00","23964","24494"
"07.07.2016 04:00 - 07.07.2016 04:30","23790","23876"
"07.07.2016 04:30 - 07.07.2016 05:00","23817","23783"
"07.07.2016 05:00 - 07.07.2016 05:30","23689","23710"
"07.07.2016 05:30 - 07.07.2016 06:00","23604","23548"
"07.07.2016 06:00 - 07.07.2016 06:30","24131","24397"
"07.07.2016 06:30 - 07.07.2016 07:00","25953","25779"
"07.07.2016 07:00 - 07.07.2016 07:30","28739","29738"
"07.07.2016 07:30 - 07.07.2016 08:00","31758","32650"
"07.07.2016 08:00 - 07.07.2016 08:30","34566","36140"
"07.07.2016 08:30 - 07.07.2016 09:00","36265","38215"
"07.07.2016 09:00 - 07.07.2016 09:30","37251","39540"
"07.07.2016 09:30 - 07.07.2016 10:00","38030","39959"
"07.07.2016 10:00 - 07.07.2016 10:30","38924","40687"
"07.07.2016 10:30 - 07.07.2016 11:00","39381","40700"
"07.07.2016 11:00 - 07.07.2016 11:30","39583","40593"
"07.07.2016 11:30 - 07.07.2016 12:00","39789","40731"
"07.07.2016 12:00 - 07.07.2016 12:30","40171","40985"
"07.07.2016 12:30 - 07.07.2016 13:00","40455","41366"
"07.07.2016 13:00 - 07.07.2016 13:30","40383","41490"
"07.07.2016 13:30 - 07.07.2016 14:00","40175","41541"
"07.07.2016 14:00 - 07.07.2016 14:30","39829","41364"
"07.07.2016 14:30 - 07.07.2016 15:00","39457","41204"
"07.07.2016 15:00 - 07.07.2016 15:30","39166","40859"
"07.07.2016 15:30 - 07.07.2016 16:00","39030","40619"
"07.07.2016 16:00 - 07.07.2016 16:30","39014","40562"
"07.07.2016 16:30 - 07.07.2016 17:00","39441","40991"
"07.07.2016 17:00 - 07.07.2016 17:30","39979","41805"
"07.07.2016 17:30 - 07.07.2016 18:00","40365","42296"
"07.07.2016 18:00 - 07.07.2016 18:30","40197","42561"
"07.07.2016 18:30 - 07.07.2016 19:00","39506","41924"
"07.07.2016 19:00 - 07.07.2016 19:30","38960","41425"
"07.07.2016 19:30 - 07.07.2016 20:00","38503","40923"
"07.07.2016 20:00 - 07.07.2016 20:30","37819","40526"
"07.07.2016 20:30 - 07.07.2016 21:00","37273","39994"
"07.07.2016 21:00 - 07.07.2016 21:30","36669","39164"
"07.07.2016 21:30 - 07.07.2016 22:00","35748","38401"
"07.07.2016 22:00 - 07.07.2016 22:30","35042","37607"
"07.07.2016 22:30 - 07.07.2016 23:00","34573","37073"
"07.07.2016 23:00 - 07.07.2016 23:30","33401","36620"
"07.07.2016 23:30 - 08.07.2016 00:00","31303","34762"
"08.07.2016 00:00 - 08.07.2016 00:30","29189","32472"
"08.07.2016 00:30 - 08.07.2016 01:00","27585","30343"
"08.07.2016 01:00 - 08.07.2016 01:30","26482","28020"
"08.07.2016 01:30 - 08.07.2016 02:00","25836","26597"
"08.07.2016 02:00 - 08.07.2016 02:30","25458","26548"
"08.07.2016 02:30 - 08.07.2016 03:00","25180","24565"
"08.07.2016 03:00 - 08.07.2016 03:30","24659","24063"
"08.07.2016 03:30 - 08.07.2016 04:00","24386","23680"
"08.07.2016 04:00 - 08.07.2016 04:30","24250","23307"
"08.07.2016 04:30 - 08.07.2016 05:00","24039","23270"
"08.07.2016 05:00 - 08.07.2016 05:30","23726","23141"
"08.07.2016 05:30 - 08.07.2016 06:00","23694","22851"
"08.07.2016 06:00 - 08.07.2016 06:30","24318","22590"
"08.07.2016 06:30 - 08.07.2016 07:00","26183","23714"
"08.07.2016 07:00 - 08.07.2016 07:30","28818","28486"
"08.07.2016 07:30 - 08.07.2016 08:00","31821","31307"
"08.07.2016 08:00 - 08.07.2016 08:30","34646","33993"
"08.07.2016 08:30 - 08.07.2016 09:00","36398","36293"
"08.07.2016 09:00 - 08.07.2016 09:30","37435","38205"
"08.07.2016 09:30 - 08.07.2016 10:00","38081","38918"
"08.07.2016 10:00 - 08.07.2016 10:30","38771","39477"
"08.07.2016 10:30 - 08.07.2016 11:00","39078","39372"
"08.07.2016 11:00 - 08.07.2016 11:30","39399","38738"
"08.07.2016 11:30 - 08.07.2016 12:00","39951","39505"
"08.07.2016 12:00 - 08.07.2016 12:30","40143","39757"
"08.07.2016 12:30 - 08.07.2016 13:00","39953","40011"
"08.07.2016 13:00 - 08.07.2016 13:30","39915","40000"
"08.07.2016 13:30 - 08.07.2016 14:00","39632","40237"
"08.07.2016 14:00 - 08.07.2016 14:30","39146","39659"
"08.07.2016 14:30 - 08.07.2016 15:00","38740","39478"
"08.07.2016 15:00 - 08.07.2016 15:30","38261","39934"
"08.07.2016 15:30 - 08.07.2016 16:00","37927","39893"
"08.07.2016 16:00 - 08.07.2016 16:30","37684","39732"
"08.07.2016 16:30 - 08.07.2016 17:00","37709","39689"
"08.07.2016 17:00 - 08.07.2016 17:30","37971","39730"
"08.07.2016 17:30 - 08.07.2016 18:00","38292","40215"
"08.07.2016 18:00 - 08.07.2016 18:30","38216","40364"
"08.07.2016 18:30 - 08.07.2016 19:00","37970","40279"
"08.07.2016 19:00 - 08.07.2016 19:30","37576","39663"
"08.07.2016 19:30 - 08.07.2016 20:00","36882","39108"
"08.07.2016 20:00 - 08.07.2016 20:30","36124","38993"
"08.07.2016 20:30 - 08.07.2016 21:00","35352","38428"
"08.07.2016 21:00 - 08.07.2016 21:30","34262","37628"
"08.07.2016 21:30 - 08.07.2016 22:00","33224","36759"
"08.07.2016 22:00 - 08.07.2016 22:30","32599","36299"
"08.07.2016 22:30 - 08.07.2016 23:00","32410","35900"
"08.07.2016 23:00 - 08.07.2016 23:30","31825","35426"
"08.07.2016 23:30 - 09.07.2016 00:00","30367","34043"
"09.07.2016 00:00 - 09.07.2016 00:30","28669","32007"
"09.07.2016 00:30 - 09.07.2016 01:00","27047","30523"
"09.07.2016 01:00 - 09.07.2016 01:30","25889","28132"
"09.07.2016 01:30 - 09.07.2016 02:00","24977","26631"
"09.07.2016 02:00 - 09.07.2016 02:30","24111","26602"
"09.07.2016 02:30 - 09.07.2016 03:00","23637","25371"
"09.07.2016 03:00 - 09.07.2016 03:30","23214","23953"
"09.07.2016 03:30 - 09.07.2016 04:00","22926","23472"
"09.07.2016 04:00 - 09.07.2016 04:30","22719","22906"
"09.07.2016 04:30 - 09.07.2016 05:00","22551","22588"
"09.07.2016 05:00 - 09.07.2016 05:30","22235","22375"
"09.07.2016 05:30 - 09.07.2016 06:00","21957","21743"
"09.07.2016 06:00 - 09.07.2016 06:30","22027","21766"
"09.07.2016 06:30 - 09.07.2016 07:00","22723","22104"
"09.07.2016 07:00 - 09.07.2016 07:30","23859","24389"
"09.07.2016 07:30 - 09.07.2016 08:00","25265","26742"
"09.07.2016 08:00 - 09.07.2016 08:30","27034","29469"
"09.07.2016 08:30 - 09.07.2016 09:00","28973","30954"
"09.07.2016 09:00 - 09.07.2016 09:30","30880","33193"
"09.07.2016 09:30 - 09.07.2016 10:00","32353","34754"
"09.07.2016 10:00 - 09.07.2016 10:30","33551","36189"
"09.07.2016 10:30 - 09.07.2016 11:00","34275","36969"
"09.07.2016 11:00 - 09.07.2016 11:30","34791","37030"
"09.07.2016 11:30 - 09.07.2016 12:00","35089","36876"
"09.07.2016 12:00 - 09.07.2016 12:30","35239","36792"
"09.07.2016 12:30 - 09.07.2016 13:00","35115","36821"
"09.07.2016 13:00 - 09.07.2016 13:30","34803","36422"
"09.07.2016 13:30 - 09.07.2016 14:00","34394","35770"
"09.07.2016 14:00 - 09.07.2016 14:30","33846","35180"
"09.07.2016 14:30 - 09.07.2016 15:00","33432","34636"
"09.07.2016 15:00 - 09.07.2016 15:30","33133","34029"
"09.07.2016 15:30 - 09.07.2016 16:00","32923","33583"
"09.07.2016 16:00 - 09.07.2016 16:30","32837","32930"
"09.07.2016 16:30 - 09.07.2016 17:00","33037","33043"
"09.07.2016 17:00 - 09.07.2016 17:30","33630","34811"
"09.07.2016 17:30 - 09.07.2016 18:00","34478","35741"
"09.07.2016 18:00 - 09.07.2016 18:30","35091","36210"
"09.07.2016 18:30 - 09.07.2016 19:00","35075","36308"
"09.07.2016 19:00 - 09.07.2016 19:30","34602","36225"
"09.07.2016 19:30 - 09.07.2016 20:00","34216","35948"
"09.07.2016 20:00 - 09.07.2016 20:30","33600","35699"
"09.07.2016 20:30 - 09.07.2016 21:00","32823","35053"
"09.07.2016 21:00 - 09.07.2016 21:30","32305","34410"
"09.07.2016 21:30 - 09.07.2016 22:00","31390","34045"
"09.07.2016 22:00 - 09.07.2016 22:30","30607","33671"
"09.07.2016 22:30 - 09.07.2016 23:00","30577","33615"
"09.07.2016 23:00 - 09.07.2016 23:30","30055","33380"
"09.07.2016 23:30 - 10.07.2016 00:00","28904","32196"
"10.07.2016 00:00 - 10.07.2016 00:30","27554","29080"
"10.07.2016 00:30 - 10.07.2016 01:00","26123","27561"
"10.07.2016 01:00 - 10.07.2016 01:30","25004","24209"
"10.07.2016 01:30 - 10.07.2016 02:00","24265","23125"
"10.07.2016 02:00 - 10.07.2016 02:30","23769","23071"
"10.07.2016 02:30 - 10.07.2016 03:00","23454","22257"
"10.07.2016 03:00 - 10.07.2016 03:30","23020","21443"
"10.07.2016 03:30 - 10.07.2016 04:00","22577","20952"
"10.07.2016 04:00 - 10.07.2016 04:30","22337","20483"
"10.07.2016 04:30 - 10.07.2016 05:00","22214","21927"
"10.07.2016 05:00 - 10.07.2016 05:30","21808","19846"
"10.07.2016 05:30 - 10.07.2016 06:00","21284","21948"
"10.07.2016 06:00 - 10.07.2016 06:30","21158","19357"
"10.07.2016 06:30 - 10.07.2016 07:00","21280","19275"
"10.07.2016 07:00 - 10.07.2016 07:30","21761","20255"
"10.07.2016 07:30 - 10.07.2016 08:00","22679","20184"
"10.07.2016 08:00 - 10.07.2016 08:30","23970","20826"
"10.07.2016 08:30 - 10.07.2016 09:00","25469","24086"
"10.07.2016 09:00 - 10.07.2016 09:30","27177","28118"
"10.07.2016 09:30 - 10.07.2016 10:00","28803","29664"
"10.07.2016 10:00 - 10.07.2016 10:30","30253","33274"
"10.07.2016 10:30 - 10.07.2016 11:00","31356","34563"
"10.07.2016 11:00 - 10.07.2016 11:30","32306","35844"
"10.07.2016 11:30 - 10.07.2016 12:00","33037","36586"
"10.07.2016 12:00 - 10.07.2016 12:30","33594","37188"
"10.07.2016 12:30 - 10.07.2016 13:00","33977","37544"
"10.07.2016 13:00 - 10.07.2016 13:30","34294","37784"
"10.07.2016 13:30 - 10.07.2016 14:00","34272","37739"
"10.07.2016 14:00 - 10.07.2016 14:30","33878","36268"
"10.07.2016 14:30 - 10.07.2016 15:00","33649","35767"
"10.07.2016 15:00 - 10.07.2016 15:30","33291","35236"
"10.07.2016 15:30 - 10.07.2016 16:00","32901","34762"
"10.07.2016 16:00 - 10.07.2016 16:30","32742","34496"
"10.07.2016 16:30 - 10.07.2016 17:00","32922","34620"
"10.07.2016 17:00 - 10.07.2016 17:30","33362","35205"
"10.07.2016 17:30 - 10.07.2016 18:00","33778","35617"
"10.07.2016 18:00 - 10.07.2016 18:30","33876","35879"
"10.07.2016 18:30 - 10.07.2016 19:00","34022","36606"
"10.07.2016 19:00 - 10.07.2016 19:30","33955","37167"
"10.07.2016 19:30 - 10.07.2016 20:00","33734","37012"
"10.07.2016 20:00 - 10.07.2016 20:30","33497","36575"
"10.07.2016 20:30 - 10.07.2016 21:00","33203","36261"
"10.07.2016 21:00 - 10.07.2016 21:30","32996","35524"
"10.07.2016 21:30 - 10.07.2016 22:00","31967","34726"
"10.07.2016 22:00 - 10.07.2016 22:30","31018","34479"
"10.07.2016 22:30 - 10.07.2016 23:00","30728","34200"
"10.07.2016 23:00 - 10.07.2016 23:30","29848","33736"
"10.07.2016 23:30 - 11.07.2016 00:00","28367","32316"
"11.07.2016 00:00 - 11.07.2016 00:30","26780","29229"
"11.07.2016 00:30 - 11.07.2016 01:00","25326","27377"
"11.07.2016 01:00 - 11.07.2016 01:30","24305","24035"
"11.07.2016 01:30 - 11.07.2016 02:00","23864","22874"
"11.07.2016 02:00 - 11.07.2016 02:30","23116","22849"
"11.07.2016 02:30 - 11.07.2016 03:00","22818","21466"
"11.07.2016 03:00 - 11.07.2016 03:30","22489","21109"
"11.07.2016 03:30 - 11.07.2016 04:00","22227","20742"
"11.07.2016 04:00 - 11.07.2016 04:30","22092","20469"
"11.07.2016 04:30 - 11.07.2016 05:00","22014","20427"
"11.07.2016 05:00 - 11.07.2016 05:30","21860","20366"
"11.07.2016 05:30 - 11.07.2016 06:00","21956","20038"
"11.07.2016 06:00 - 11.07.2016 06:30","22625","20897"
"11.07.2016 06:30 - 11.07.2016 07:00","24419","22146"
"11.07.2016 07:00 - 11.07.2016 07:30","27190","26415"
"11.07.2016 07:30 - 11.07.2016 08:00","30219","29318"
"11.07.2016 08:00 - 11.07.2016 08:30","33221","33599"
"11.07.2016 08:30 - 11.07.2016 09:00","35382","35962"
"11.07.2016 09:00 - 11.07.2016 09:30","36914","39309"
"11.07.2016 09:30 - 11.07.2016 10:00","37651","39953"
"11.07.2016 10:00 - 11.07.2016 10:30","38224","41101"
"11.07.2016 10:30 - 11.07.2016 11:00","38630","41763"
"11.07.2016 11:00 - 11.07.2016 11:30","39065","41871"
"11.07.2016 11:30 - 11.07.2016 12:00","39547","42396"
"11.07.2016 12:00 - 11.07.2016 12:30","39889","42752"
"11.07.2016 12:30 - 11.07.2016 13:00","40181","42923"
"11.07.2016 13:00 - 11.07.2016 13:30","40196","43031"
"11.07.2016 13:30 - 11.07.2016 14:00","40078","42636"
"11.07.2016 14:00 - 11.07.2016 14:30","39809","42182"
"11.07.2016 14:30 - 11.07.2016 15:00","39568","41981"
"11.07.2016 15:00 - 11.07.2016 15:30","39314","42068"
"11.07.2016 15:30 - 11.07.2016 16:00","38919","41926"
"11.07.2016 16:00 - 11.07.2016 16:30","38832","41617"
"11.07.2016 16:30 - 11.07.2016 17:00","39291","41940"
"11.07.2016 17:00 - 11.07.2016 17:30","39722","42526"
"11.07.2016 17:30 - 11.07.2016 18:00","40038","43215"
"11.07.2016 18:00 - 11.07.2016 18:30","39736","43316"
"11.07.2016 18:30 - 11.07.2016 19:00","39359","42992"
"11.07.2016 19:00 - 11.07.2016 19:30","38843","42664"
"11.07.2016 19:30 - 11.07.2016 20:00","38130","42173"
"11.07.2016 20:00 - 11.07.2016 20:30","37271","41362"
"11.07.2016 20:30 - 11.07.2016 21:00","36435","40709"
"11.07.2016 21:00 - 11.07.2016 21:30","35538","39719"
"11.07.2016 21:30 - 11.07.2016 22:00","34876","38744"
"11.07.2016 22:00 - 11.07.2016 22:30","34414","38041"
"11.07.2016 22:30 - 11.07.2016 23:00","33498","37572"
"11.07.2016 23:00 - 11.07.2016 23:30","32210","35970"
"11.07.2016 23:30 - 12.07.2016 00:00","30242","34264"
"12.07.2016 00:00 - 12.07.2016 00:30","28252","32157"
"12.07.2016 00:30 - 12.07.2016 01:00","26738","30438"
"12.07.2016 01:00 - 12.07.2016 01:30","25542","27605"
"12.07.2016 01:30 - 12.07.2016 02:00","25010","26142"
"12.07.2016 02:00 - 12.07.2016 02:30","24424","26037"
"12.07.2016 02:30 - 12.07.2016 03:00","24118","25120"
"12.07.2016 03:00 - 12.07.2016 03:30","23701","24726"
"12.07.2016 03:30 - 12.07.2016 04:00","23494","24235"
"12.07.2016 04:00 - 12.07.2016 04:30","23465","24079"
"12.07.2016 04:30 - 12.07.2016 05:00","23405","24183"
"12.07.2016 05:00 - 12.07.2016 05:30","23236","24469"
"12.07.2016 05:30 - 12.07.2016 06:00","23332","24209"
"12.07.2016 06:00 - 12.07.2016 06:30","23892","24720"
"12.07.2016 06:30 - 12.07.2016 07:00","25557","25998"
"12.07.2016 07:00 - 12.07.2016 07:30","28329","29234"
"12.07.2016 07:30 - 12.07.2016 08:00","31390","31979"
"12.07.2016 08:00 - 12.07.2016 08:30","34074","36130"
"12.07.2016 08:30 - 12.07.2016 09:00","35689","38005"
"12.07.2016 09:00 - 12.07.2016 09:30","36611","40349"
"12.07.2016 09:30 - 12.07.2016 10:00","37222","41006"
"12.07.2016 10:00 - 12.07.2016 10:30","37930","41948"
"12.07.2016 10:30 - 12.07.2016 11:00","38362","42354"
"12.07.2016 11:00 - 12.07.2016 11:30","38597","42659"
"12.07.2016 11:30 - 12.07.2016 12:00","38857","43176"
"12.07.2016 12:00 - 12.07.2016 12:30","39202","43480"
"12.07.2016 12:30 - 12.07.2016 13:00","39571","43800"
"12.07.2016 13:00 - 12.07.2016 13:30","39590","43952"
"12.07.2016 13:30 - 12.07.2016 14:00","39412","43863"
"12.07.2016 14:00 - 12.07.2016 14:30","39155","43257"
"12.07.2016 14:30 - 12.07.2016 15:00","38914","43079"
"12.07.2016 15:00 - 12.07.2016 15:30","38492","42975"
"12.07.2016 15:30 - 12.07.2016 16:00","38140","42710"
"12.07.2016 16:00 - 12.07.2016 16:30","38338","42515"
"12.07.2016 16:30 - 12.07.2016 17:00","39000","42995"
"12.07.2016 17:00 - 12.07.2016 17:30","39730","43613"
"12.07.2016 17:30 - 12.07.2016 18:00","40195","43721"
"12.07.2016 18:00 - 12.07.2016 18:30","39852","43859"
"12.07.2016 18:30 - 12.07.2016 19:00","39274","43259"
"12.07.2016 19:00 - 12.07.2016 19:30","38760","42857"
"12.07.2016 19:30 - 12.07.2016 20:00","38217","42581"
"12.07.2016 20:00 - 12.07.2016 20:30","37628","41952"
"12.07.2016 20:30 - 12.07.2016 21:00","36904","41116"
"12.07.2016 21:00 - 12.07.2016 21:30","36117","40413"
"12.07.2016 21:30 - 12.07.2016 22:00","35275","39496"
"12.07.2016 22:00 - 12.07.2016 22:30","34511","38994"
"12.07.2016 22:30 - 12.07.2016 23:00","33973","38351"
"12.07.2016 23:00 - 12.07.2016 23:30","32661","36904"
"12.07.2016 23:30 - 13.07.2016 00:00","30477","34884"
"13.07.2016 00:00 - 13.07.2016 00:30","28450","32482"
"13.07.2016 00:30 - 13.07.2016 01:00","26753","30694"
"13.07.2016 01:00 - 13.07.2016 01:30","25616","28476"
"13.07.2016 01:30 - 13.07.2016 02:00","24944","26975"
"13.07.2016 02:00 - 13.07.2016 02:30","24629","26917"
"13.07.2016 02:30 - 13.07.2016 03:00","24270","26167"
"13.07.2016 03:00 - 13.07.2016 03:30","23899","24543"
"13.07.2016 03:30 - 13.07.2016 04:00","23589","24107"
"13.07.2016 04:00 - 13.07.2016 04:30","23403","23659"
"13.07.2016 04:30 - 13.07.2016 05:00","23357","23524"
"13.07.2016 05:00 - 13.07.2016 05:30","23197","23559"
"13.07.2016 05:30 - 13.07.2016 06:00","23232","23333"
"13.07.2016 06:00 - 13.07.2016 06:30","23785","23923"
"13.07.2016 06:30 - 13.07.2016 07:00","25600","24893"
"13.07.2016 07:00 - 13.07.2016 07:30","28406","29514"
"13.07.2016 07:30 - 13.07.2016 08:00","31438","33085"
"13.07.2016 08:00 - 13.07.2016 08:30","34259","35406"
